topology,graph_name,method,base_method,lambda,n,m,density,avg_degree,max_degree,min_cardinality,max_cardinality,avg_cardinality,family,cardinality_mode,induced_width,max_clique_size,total_fill_edges,peak_factor_entries,peak_factor_log10,final_edge_count,ve_status,ve_runtime,ve_max_observed_entries,ve_factor_ops,ordering_time,total_runtime,status,p,seed,rows,cols,attachment_m,source,layers,max_parents
scale_free,ba_n50_m3_s1,hybrid_lam0,hybrid,0.0,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,127,16588800,7.219814971182443,268,skipped_factor_cutoff,,23040,147,0.02401391700550448,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,hybrid_lam0.01,hybrid,0.01,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,127,16588800,7.219814971182443,268,skipped_factor_cutoff,,23040,147,0.024443582995445468,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,hybrid_lam0.05,hybrid,0.05,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,129,16588800,7.219814971182443,270,skipped_factor_cutoff,,23040,147,0.02558537499862723,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,hybrid_lam0.1,hybrid,0.1,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,132,16588800,7.219814971182443,273,skipped_factor_cutoff,,138240,136,0.026860291996854357,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,hybrid_lam0.5,hybrid,0.5,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,136,16588800,7.219814971182443,277,skipped_factor_cutoff,,138240,134,0.02709725000022445,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,hybrid_lam1,hybrid,1.0,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,137,16588800,7.219814971182443,278,skipped_factor_cutoff,,138240,136,0.027115707998746075,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s1,hybrid_lam2,hybrid,2.0,50,141,0.11510204081632654,5.64,26,2,8,3.18,barabasi_albert,mixed_hub_stress,13,14,151,16588800,7.219814971182443,292,skipped_factor_cutoff,,28800,110,0.028187832998810336,,ok,,1.0,,,3.0,,,
scale_free,ba_n50_m3_s2,min_degree,min_degree,,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,102,19660800,7.293601185343362,243,skipped_factor_cutoff,,9216,139,0.0010157499928027391,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,min_fill,min_fill,,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,104,9830400,6.9925711896793805,245,skipped_factor_cutoff,,9216,134,0.007571334004751407,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,weighted_min_fill,weighted_min_fill,,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,107,9830400,6.9925711896793805,248,skipped_factor_cutoff,,9216,134,0.010064957998110913,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,hybrid_lam0,hybrid,0.0,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,107,9830400,6.9925711896793805,248,skipped_factor_cutoff,,9216,134,0.023066041991114616,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,hybrid_lam0.01,hybrid,0.01,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,107,9830400,6.9925711896793805,248,skipped_factor_cutoff,,9216,134,0.02290345900109969,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,hybrid_lam0.05,hybrid,0.05,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,107,9830400,6.9925711896793805,248,skipped_factor_cutoff,,9216,134,0.02363212499767542,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,hybrid_lam0.1,hybrid,0.1,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,104,19660800,7.293601185343362,245,skipped_factor_cutoff,,9216,135,0.024529041998903267,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,hybrid_lam0.5,hybrid,0.5,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,117,19660800,7.293601185343362,258,skipped_factor_cutoff,,28800,128,0.02728600001137238,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,hybrid_lam1,hybrid,1.0,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,11,12,118,19660800,7.293601185343362,259,skipped_factor_cutoff,,86400,106,0.026827166002476588,,ok,,2.0,,,3.0,,,
scale_free,ba_n50_m3_s2,hybrid_lam2,hybrid,2.0,50,141,0.11510204081632654,5.64,17,2,8,3.3,barabasi_albert,mixed_hub_stress,12,13,122,39321600,7.594631181007343,263,skipped_factor_cutoff,,86400,106,0.02619962499011308,,ok,,2.0,,,3.0,,,
scale_free,ba_n100_m1_s0,min_degree,min_degree,,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025640419917181134,64,298,0.0023999999975785613,0.004964041989296675,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,min_fill,min_fill,,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002516124994144775,64,298,0.006306166993454099,0.008822291987598874,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,weighted_min_fill,weighted_min_fill,,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025087909889407456,64,298,0.007942917000036687,0.010451707988977432,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,hybrid_lam0,hybrid,0.0,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002530041994759813,64,298,0.020280249998904765,0.022810291993664578,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,hybrid_lam0.01,hybrid,0.01,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002493082996807061,64,298,0.02612333299475722,0.02861641599156428,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,hybrid_lam0.05,hybrid,0.05,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025505420053377748,64,298,0.02646295799058862,0.029013499995926395,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,hybrid_lam0.1,hybrid,0.1,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,2,3,1,320,2.505149978319906,100,ok,0.0025789170031202957,320,298,0.02651441699708812,0.029093334000208415,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,hybrid_lam0.5,hybrid,0.5,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,2,3,1,320,2.505149978319906,100,ok,0.002494957996532321,320,298,0.026305124993086793,0.028800082989619114,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,hybrid_lam1,hybrid,1.0,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,2,3,1,320,2.505149978319906,100,ok,0.002601957996375859,320,298,0.0266904589952901,0.02929241699166596,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s0,hybrid_lam2,hybrid,2.0,100,99,0.02,1.98,18,2,8,3.32,barabasi_albert,mixed_hub_stress,2,3,1,320,2.505149978319906,100,ok,0.0025851249956758693,320,298,0.026644999990821816,0.029230124986497685,ok,,0.0,,,1.0,,,
scale_free,ba_n100_m1_s1,min_degree,min_degree,,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002562249996117316,64,298,0.002478291993611492,0.005040541989728808,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,min_fill,min_fill,,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025752079964149743,64,298,0.006403499995940365,0.00897870799235534,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,weighted_min_fill,weighted_min_fill,,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0024982920003822073,64,298,0.007990166996023618,0.010488458996405825,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,hybrid_lam0,hybrid,0.0,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002555665996624157,64,298,0.020359540998470038,0.022915206995094195,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,hybrid_lam0.01,hybrid,0.01,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002527749995351769,64,298,0.02664941700641066,0.029177167001762427,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,hybrid_lam0.05,hybrid,0.05,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002455541995004751,64,298,0.026360082993051037,0.028815624988055788,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,hybrid_lam0.1,hybrid,0.1,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0024294580071000382,64,298,0.025927166003384627,0.028356624010484666,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,hybrid_lam0.5,hybrid,0.5,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002548332995502278,64,298,0.026114166001207195,0.028662498996709473,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,hybrid_lam1,hybrid,1.0,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0024190830008592457,64,298,0.025922083004843444,0.02834116600570269,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s1,hybrid_lam2,hybrid,2.0,100,99,0.02,1.98,19,2,8,3.57,barabasi_albert,mixed_hub_stress,2,3,1,64,1.806179973983887,100,ok,0.0025371670053573325,64,298,0.026131958002224565,0.028669125007581897,ok,,1.0,,,1.0,,,
scale_free,ba_n100_m1_s2,min_degree,min_degree,,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002494000000297092,64,298,0.002431583998259157,0.004925583998556249,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,min_fill,min_fill,,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025135840114671737,64,298,0.006080042003304698,0.008593626014771871,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,weighted_min_fill,weighted_min_fill,,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025166249979520217,64,298,0.007567708002170548,0.01008433300012257,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,hybrid_lam0,hybrid,0.0,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025084170047193766,64,298,0.019265167007688433,0.02177358401240781,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,hybrid_lam0.01,hybrid,0.01,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002456709000398405,64,298,0.02487866600858979,0.027335375008988194,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,hybrid_lam0.05,hybrid,0.05,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.002429832995403558,64,298,0.024616708993562497,0.027046541988966055,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,hybrid_lam0.1,hybrid,0.1,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0024804159911582246,64,298,0.024786624999251217,0.02726704099040944,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,hybrid_lam0.5,hybrid,0.5,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0024836659868014976,64,298,0.024799333987175487,0.027282999973976985,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,hybrid_lam1,hybrid,1.0,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025056249869521707,64,298,0.025122374994680285,0.027627999981632456,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m1_s2,hybrid_lam2,hybrid,2.0,100,99,0.02,1.98,19,2,8,3.32,barabasi_albert,mixed_hub_stress,1,2,0,64,1.806179973983887,99,ok,0.0025333750090794638,64,298,0.024849582987371832,0.027382957996451296,ok,,2.0,,,1.0,,,
scale_free,ba_n100_m2_s0,min_degree,min_degree,,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,134,58982400,7.7707224400630235,330,skipped_factor_cutoff,,25600,283,0.0028179170039948076,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,min_fill,min_fill,,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,134,58982400,7.7707224400630235,330,skipped_factor_cutoff,,128000,275,0.017224417009856552,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,weighted_min_fill,weighted_min_fill,,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,137,58982400,7.7707224400630235,333,skipped_factor_cutoff,,128000,306,0.02403787498769816,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,hybrid_lam0,hybrid,0.0,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,137,58982400,7.7707224400630235,333,skipped_factor_cutoff,,128000,306,0.05795991700142622,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,hybrid_lam0.01,hybrid,0.01,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,137,58982400,7.7707224400630235,333,skipped_factor_cutoff,,128000,306,0.06015487499826122,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,hybrid_lam0.05,hybrid,0.05,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,142,58982400,7.7707224400630235,338,skipped_factor_cutoff,,128000,306,0.06612604101246689,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,hybrid_lam0.1,hybrid,0.1,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,143,58982400,7.7707224400630235,339,skipped_factor_cutoff,,128000,306,0.06848716699460056,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,hybrid_lam0.5,hybrid,0.5,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,11,12,171,58982400,7.7707224400630235,367,skipped_factor_cutoff,,102400,274,0.07055016700178385,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,hybrid_lam1,hybrid,1.0,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,13,14,212,314572800,8.497721167999286,408,skipped_factor_cutoff,,36864,227,0.07088195800315589,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s0,hybrid_lam2,hybrid,2.0,100,196,0.039595959595959594,3.92,26,2,8,3.55,barabasi_albert,mixed_hub_stress,13,14,205,235929600,8.372782431390986,401,skipped_factor_cutoff,,12800,209,0.07183141600398812,,ok,,0.0,,,2.0,,,
scale_free,ba_n100_m2_s1,min_degree,min_degree,,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,9,10,150,5242880,6.719569917615643,346,skipped_factor_cutoff,,65536,290,0.0028151670121587813,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,min_fill,min_fill,,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,10,11,154,31457280,7.497721167999286,350,skipped_factor_cutoff,,163840,298,0.018419125000946224,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,weighted_min_fill,weighted_min_fill,,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,9,10,151,5242880,6.719569917615643,347,skipped_factor_cutoff,,163840,298,0.025595750004868023,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,hybrid_lam0,hybrid,0.0,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,9,10,151,5242880,6.719569917615643,347,skipped_factor_cutoff,,163840,298,0.060032458990463056,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,hybrid_lam0.01,hybrid,0.01,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,9,10,151,5242880,6.719569917615643,347,skipped_factor_cutoff,,163840,298,0.061547792007331736,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,hybrid_lam0.05,hybrid,0.05,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,10,11,157,10485760,7.020599913279623,353,skipped_factor_cutoff,,163840,301,0.06730070899357088,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,hybrid_lam0.1,hybrid,0.1,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,10,11,166,20971520,7.3216299089436045,362,skipped_factor_cutoff,,98304,291,0.07102920900797471,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,hybrid_lam0.5,hybrid,0.5,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,10,11,213,23592960,7.372782431390986,409,skipped_factor_cutoff,,245760,250,0.0763932499976363,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,hybrid_lam1,hybrid,1.0,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,11,12,230,47185920,7.673812427054967,426,skipped_factor_cutoff,,245760,246,0.07646837500215042,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s1,hybrid_lam2,hybrid,2.0,100,196,0.039595959595959594,3.92,25,2,8,3.33,barabasi_albert,mixed_hub_stress,11,12,245,47185920,7.673812427054967,441,skipped_factor_cutoff,,245760,272,0.07696495899290312,,ok,,1.0,,,2.0,,,
scale_free,ba_n100_m2_s2,min_degree,min_degree,,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,11,12,137,33554432,7.52574989159953,333,skipped_factor_cutoff,,49152,305,0.0027203340141568333,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,min_fill,min_fill,,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,11,12,139,33554432,7.52574989159953,335,skipped_factor_cutoff,,147456,296,0.018099749999237247,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,weighted_min_fill,weighted_min_fill,,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,11,12,141,33554432,7.52574989159953,337,skipped_factor_cutoff,,98304,304,0.025529582999297418,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,hybrid_lam0,hybrid,0.0,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,11,12,141,33554432,7.52574989159953,337,skipped_factor_cutoff,,98304,304,0.06025029098964296,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,hybrid_lam0.01,hybrid,0.01,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,11,12,140,33554432,7.52574989159953,336,skipped_factor_cutoff,,98304,303,0.06353554100496694,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,hybrid_lam0.05,hybrid,0.05,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,11,12,145,33554432,7.52574989159953,341,skipped_factor_cutoff,,98304,303,0.06871816598868463,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,hybrid_lam0.1,hybrid,0.1,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,11,12,154,33554432,7.52574989159953,350,skipped_factor_cutoff,,245760,303,0.07253975000639912,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,hybrid_lam0.5,hybrid,0.5,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,12,13,250,251658240,8.40081115499123,446,skipped_factor_cutoff,,24576,202,0.07549324999854434,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,hybrid_lam1,hybrid,1.0,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,12,13,253,67108864,7.826779887263511,449,skipped_factor_cutoff,,131072,183,0.07756737500312738,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m2_s2,hybrid_lam2,hybrid,2.0,100,196,0.039595959595959594,3.92,31,2,8,3.32,barabasi_albert,mixed_hub_stress,13,14,301,754974720,8.877932409710892,497,skipped_factor_cutoff,,122880,198,0.08199537500331644,,ok,,2.0,,,2.0,,,
scale_free,ba_n100_m3_s0,min_degree,min_degree,,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,310,125829120000,11.099781159327248,601,skipped_factor_cutoff,,40960,289,0.003345916004036553,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,min_fill,min_fill,,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,18,19,306,37748736000,10.576902414046911,597,skipped_factor_cutoff,,30720,277,0.042284583003493026,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,weighted_min_fill,weighted_min_fill,,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,309,75497472000,10.877932409710892,600,skipped_factor_cutoff,,19200,263,0.05658954200043809,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,hybrid_lam0,hybrid,0.0,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,309,75497472000,10.877932409710892,600,skipped_factor_cutoff,,19200,263,0.12869812500139233,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,hybrid_lam0.01,hybrid,0.01,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,311,75497472000,10.877932409710892,602,skipped_factor_cutoff,,19200,263,0.13371470899437554,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,hybrid_lam0.05,hybrid,0.05,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,318,50331648000,10.701841150655211,609,skipped_factor_cutoff,,25600,277,0.1471464580099564,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,hybrid_lam0.1,hybrid,0.1,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,318,75497472000,10.877932409710892,609,skipped_factor_cutoff,,51200,249,0.15714920799655374,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,hybrid_lam0.5,hybrid,0.5,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,350,75497472000,10.877932409710892,641,skipped_factor_cutoff,,80000,178,0.1565554160042666,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,hybrid_lam1,hybrid,1.0,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,363,235929600000,11.372782431390986,654,skipped_factor_cutoff,,80000,165,0.15901637499337085,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s0,hybrid_lam2,hybrid,2.0,100,291,0.058787878787878785,5.82,32,2,8,3.31,barabasi_albert,mixed_hub_stress,19,20,443,60397977600,10.781022396702836,734,skipped_factor_cutoff,,11520,101,0.17075558299256954,,ok,,0.0,,,3.0,,,
scale_free,ba_n100_m3_s1,min_degree,min_degree,,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,21,22,389,1509949440000,12.178962405374874,680,skipped_factor_cutoff,,25600,290,0.003391249993001111,,ok,,1.0,,,3.0,,,
scale_free,ba_n100_m3_s1,min_fill,min_fill,,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,22,23,388,6039797760000,12.781022396702836,679,skipped_factor_cutoff,,122880,280,0.04722124998806976,,ok,,1.0,,,3.0,,,
scale_free,ba_n100_m3_s1,weighted_min_fill,weighted_min_fill,,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,21,22,392,2264924160000,12.355053664430555,683,skipped_factor_cutoff,,8192,213,0.06276437500491738,,ok,,1.0,,,3.0,,,
scale_free,ba_n100_m3_s1,hybrid_lam0,hybrid,0.0,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,21,22,392,2264924160000,12.355053664430555,683,skipped_factor_cutoff,,8192,213,0.14089533299556933,,ok,,1.0,,,3.0,,,
scale_free,ba_n100_m3_s1,hybrid_lam0.01,hybrid,0.01,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,21,22,392,2264924160000,12.355053664430555,683,skipped_factor_cutoff,,8192,213,0.14529679200495593,,ok,,1.0,,,3.0,,,
scale_free,ba_n100_m3_s1,hybrid_lam0.05,hybrid,0.05,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,21,22,392,2264924160000,12.355053664430555,683,skipped_factor_cutoff,,15360,237,0.15240816700679716,,ok,,1.0,,,3.0,,,
scale_free,ba_n100_m3_s1,hybrid_lam0.1,hybrid,0.1,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,21,22,395,2264924160000,12.355053664430555,686,skipped_factor_cutoff,,23040,242,0.15613329199550208,,ok,,1.0,,,3.0,,,
scale_free,ba_n100_m3_s1,hybrid_lam0.5,hybrid,0.5,100,291,0.058787878787878785,5.82,37,2,8,3.3,barabasi_albert,mixed_hub_stress,21,22,434,2264924160000,12.355053664430555,725,skipped_factor_cutoff,,96000,201,0.17296954100311268,,ok,,1.0,,,3.0,,,
